timestamp_ms,value,is_anomaly
1414630800000,8363.0,0
1414632600000,6405.0,0
1414634400000,5251.0,0
1414636200000,3714.0,0
1414638000000,3232.0,0
1414639800000,3057.0,0
1414641600000,3005.0,0
1414643400000,2506.0,0
1414645200000,2821.0,0
1414647000000,5287.0,0
1414648800000,7427.0,0
1414650600000,12248.0,0
1414652400000,15618.0,0
1414654200000,19528.0,0
1414656000000,19813.0,0
1414657800000,19680.0,0
1414659600000,19351.0,0
1414661400000,18967.0,0
1414663200000,17899.0,0
1414665000000,17994.0,0
1414666800000,17167.0,0
1414668600000,18094.0,0
1414670400000,18575.0,0
1414672200000,18022.0,0
1414674000000,17359.0,0
1414675800000,18035.0,0
1414677600000,18733.0,0
1414679400000,19410.0,0
1414681200000,18991.0,0
1414683000000,16749.0,1
1414684800000,14604.0,1
1414686600000,13367.0,1
1414688400000,16382.0,1
1414690200000,19879.0,1
1414692000000,21735.0,1
1414693800000,23802.0,1
1414695600000,24832.0,1
1414697400000,24964.0,1
1414699200000,25791.0,1
1414701000000,25810.0,1
1414702800000,25816.0,1
1414704600000,25849.0,1
1414706400000,24877.0,1
1414708200000,25072.0,1
1414710000000,24763.0,1
1414711800000,22241.0,1
1414713600000,19957.0,1
1414715400000,16881.0,1
1414717200000,13588.0,1
1414719000000,10958.0,1
1414720800000,9119.0,1
1414722600000,7589.0,1
1414724400000,6221.0,1
1414726200000,4936.0,1
1414728000000,4796.0,1
1414729800000,3555.0,1
1414731600000,3337.0,1
1414733400000,4665.0,1
1414735200000,7084.0,1
1414737000000,11681.0,1
1414738800000,14822.0,1
1414740600000,19004.0,1
1414742400000,20306.0,1
1414744200000,20687.0,1
1414746000000,19585.0,1
1414747800000,18702.0,1
1414749600000,18099.0,1
1414751400000,18335.0,1
1414753200000,17653.0,1
1414755000000,18889.0,1
1414756800000,19146.0,1
1414758600000,18833.0,1
1414760400000,18315.0,1
1414762200000,18917.0,1
1414764000000,20430.0,1
1414765800000,20608.0,1
1414767600000,19915.0,1
1414769400000,16981.0,1
1414771200000,15045.0,1
1414773000000,13978.0,1
1414774800000,16891.0,1
1414776600000,20025.0,1
1414778400000,21438.0,1
1414780200000,23813.0,1
1414782000000,25517.0,1
1414783800000,25493.0,1
1414785600000,25475.0,1
1414787400000,26996.0,1
1414789200000,27015.0,1
1414791000000,27264.0,1
1414792800000,26977.0,1
1414794600000,26343.0,1
1414796400000,26333.0,1
1414798200000,26524.0,1
1414800000000,25425.0,1
1414801800000,24937.0,1
1414803600000,24946.0,1
1414805400000,23736.0,1
1414807200000,23245.0,1
1414809000000,21459.0,1
1414810800000,19849.0,1
1414812600000,17679.0,1
1414814400000,15018.0,1
1414816200000,10600.0,1
1414818000000,7758.0,1
1414819800000,5907.0,1
1414821600000,5743.0,1
1414823400000,6223.0,1
1414825200000,6386.0,1
1414827000000,9098.0,1
1414828800000,9864.0,1
1414830600000,12903.0,1
1414832400000,14185.0,1
1414834200000,18584.0,1
1414836000000,19066.0,1
1414837800000,22683.0,1
1414839600000,23292.0,1
1414841400000,24154.0,1
1414843200000,25310.0,1
1414845000000,26625.0,1
1414846800000,25584.0,1
1414848600000,25115.0,1
1414850400000,23935.0,1
1414852200000,23341.0,1
1414854000000,23337.0,1
1414855800000,22199.0,1
1414857600000,20008.0,1
1414859400000,18443.0,1
1414861200000,20865.0,1
1414863000000,23719.0,1
1414864800000,25241.0,1
1414866600000,27383.0,1
1414868400000,28398.0,1
1414870200000,27426.0,1
1414872000000,26537.0,1
1414873800000,25980.0,1
1414875600000,24601.0,1
1414877400000,24838.0,1
1414879200000,26372.0,1
1414881000000,26567.0,1
1414882800000,25879.0,1
1414884600000,26125.0,1
1414886400000,25110.0,1
1414888200000,23109.0,1
1414890000000,39197.0,1
1414891800000,35212.0,1
1414893600000,13259.0,1
1414895400000,12250.0,1
1414897200000,10013.0,1
1414899000000,7898.0,1
1414900800000,6375.0,1
1414902600000,4532.0,1
1414904400000,5116.0,1
1414906200000,5232.0,1
1414908000000,4542.0,1
1414909800000,5298.0,1
1414911600000,5155.0,1
1414913400000,6029.0,1
1414915200000,6280.0,1
1414917000000,8771.0,1
1414918800000,10151.0,1
1414920600000,12501.0,1
1414922400000,13990.0,1
1414924200000,16534.0,1
1414926000000,17133.0,1
1414927800000,18775.0,1
1414929600000,18985.0,1
1414931400000,19911.0,1
1414933200000,19123.0,1
1414935000000,19524.0,1
1414936800000,19640.0,1
1414938600000,18364.0,1
1414940400000,17940.0,1
1414942200000,17949.0,1
1414944000000,17288.0,1
1414945800000,16326.0,1
1414947600000,17522.0,1
1414949400000,19243.0,1
1414951200000,20291.0,1
1414953000000,21649.0,1
1414954800000,22839.0,1
1414956600000,21772.0,1
1414958400000,20994.0,1
1414960200000,19774.0,1
1414962000000,18398.0,1
1414963800000,17764.0,1
1414965600000,17334.0,1
1414967400000,15431.0,1
1414969200000,12958.0,1
1414971000000,10224.0,1
1414972800000,8771.0,1
1414974600000,6045.0,1
1414976400000,4413.0,1
1414978200000,3235.0,1
1414980000000,2688.0,1
1414981800000,1983.0,1
1414983600000,1756.0,1
1414985400000,1683.0,1
1414987200000,2140.0,1
1414989000000,2288.0,1
1414990800000,2948.0,1
1414992600000,4813.0,1
1414994400000,8044.0,1
1414996200000,12885.0,1
1414998000000,14627.0,1
1414999800000,18111.0,1
1415001600000,18266.0,1
1415003400000,18384.0,1
1415005200000,18104.0,1
1415007000000,17357.0,1
1415008800000,16008.0,1
1415010600000,16379.0,1
1415012400000,15351.0,1
1415014200000,16770.0,1
1415016000000,16711.0,1
1415017800000,17011.0,1
1415019600000,16373.0,1
1415021400000,17097.0,1
1415023200000,17364.0,1
1415025000000,18333.0,1
1415026800000,18428.0,1
1415028600000,16974.0,1
1415030400000,16139.0,1
1415032200000,15205.0,1
1415034000000,17392.0,1
1415035800000,20141.0,1
1415037600000,22581.0,1
1415039400000,23098.0,1
1415041200000,23154.0,1
1415043000000,22688.0,1
1415044800000,22047.0,1
1415046600000,21283.0,1
1415048400000,21070.0,1
1415050200000,19910.0,1
1415052000000,20541.0,1
1415053800000,18105.0,1
1415055600000,14554.0,0
1415057400000,12695.0,0
1415059200000,10667.0,0
1415061000000,8479.0,0
1415062800000,6005.0,0
1415064600000,3899.0,0
1415066400000,3111.0,0
1415068200000,2526.0,0
1415070000000,2112.0,0
1415071800000,1885.0,0
1415073600000,1921.0,0
1415075400000,2267.0,0
1415077200000,2413.0,0
1415079000000,4413.0,0
1415080800000,7168.0,0
1415082600000,12160.0,0
1415084400000,14845.0,0
1415086200000,18403.0,0
1415088000000,18445.0,0
1415089800000,19018.0,0
1415091600000,18105.0,0
1415093400000,17459.0,0
1415095200000,16381.0,0
1415097000000,16623.0,0
1415098800000,16144.0,0
1415100600000,17318.0,0
1415102400000,17658.0,0
1415104200000,17108.0,0
1415106000000,16178.0,0
1415107800000,17973.0,0
1415109600000,18152.0,0
1415111400000,18445.0,0
1415113200000,18556.0,0
1415115000000,16865.0,0
1415116800000,14505.0,0
1415118600000,13471.0,0
1415120400000,15853.0,0
1415122200000,18369.0,0
1415124000000,20968.0,0
1415125800000,22239.0,0
1415127600000,22626.0,0
1415129400000,22924.0,0
1415131200000,22853.0,0
1415133000000,22393.0,0
1415134800000,23088.0,0
1415136600000,22431.0,0
1415138400000,22239.0,0
1415140200000,19918.0,0
1415142000000,17675.0,0
1415143800000,14953.0,0
1415145600000,12025.0,0
1415147400000,8767.0,0
1415149200000,6670.0,0
1415151000000,5197.0,0
1415152800000,4289.0,0
1415154600000,3186.0,0
1415156400000,2747.0,0
1415158200000,2257.0,0
1415160000000,2397.0,0
1415161800000,2205.0,0
1415163600000,2625.0,0
1415165400000,4404.0,0
1415167200000,7007.0,0
1415169000000,12065.0,0
1415170800000,15803.0,0
1415172600000,19844.0,0
1415174400000,19937.0,0
1415176200000,20299.0,0
1415178000000,19584.0,0
1415179800000,19313.0,0
1415181600000,16887.0,0
1415183400000,17118.0,0
1415185200000,16847.0,0
1415187000000,18356.0,0
1415188800000,18124.0,0
1415190600000,17783.0,0
1415192400000,17223.0,0
1415194200000,17852.0,0
1415196000000,18374.0,0
1415197800000,18641.0,0
1415199600000,18913.0,0
1415201400000,16314.0,0
1415203200000,13917.0,0
1415205000000,13151.0,0
1415206800000,16100.0,0
1415208600000,19136.0,0
1415210400000,21762.0,0
1415212200000,22829.0,0
1415214000000,23705.0,0
1415215800000,23740.0,0
1415217600000,23789.0,0
1415219400000,23389.0,0
1415221200000,24122.0,0
1415223000000,24156.0,0
1415224800000,23679.0,0
1415226600000,22803.0,0
1415228400000,20814.0,0
1415230200000,17376.0,0
1415232000000,13846.0,0
1415233800000,10387.0,0
1415235600000,8384.0,0
1415237400000,6455.0,0
1415239200000,5043.0,0
1415241000000,3738.0,0
1415242800000,3155.0,0
1415244600000,2758.0,0
1415246400000,3122.0,0
1415248200000,2625.0,0
1415250000000,2760.0,0
1415251800000,4995.0,0
1415253600000,8021.0,0
1415255400000,13803.0,0
1415257200000,17405.0,0
1415259000000,20841.0,0
1415260800000,21338.0,0
1415262600000,21281.0,0
1415264400000,20108.0,0
1415266200000,20198.0,0
1415268000000,19035.0,0
1415269800000,19155.0,0
1415271600000,17964.0,0
1415273400000,18680.0,0
1415275200000,18600.0,0
1415277000000,17556.0,0
1415278800000,17373.0,0
1415280600000,17832.0,0
1415282400000,18087.0,0
1415284200000,18057.0,0
1415286000000,17634.0,0
1415287800000,15492.0,0
1415289600000,13677.0,0
1415291400000,12574.0,0
1415293200000,15818.0,0
1415295000000,19350.0,0
1415296800000,21754.0,0
1415298600000,23740.0,0
1415300400000,24666.0,0
1415302200000,25142.0,0
1415304000000,25597.0,0
1415305800000,25126.0,0
1415307600000,25312.0,0
1415309400000,26067.0,0
1415311200000,25613.0,0
1415313000000,23971.0,0
1415314800000,22859.0,0
1415316600000,21287.0,0
1415318400000,18308.0,0
1415320200000,14352.0,0
1415322000000,11746.0,0
1415323800000,9042.0,0
1415325600000,7318.0,0
1415327400000,6009.0,0
1415329200000,5364.0,0
1415331000000,4336.0,0
1415332800000,4008.0,0
1415334600000,3263.0,0
1415336400000,3183.0,0
1415338200000,4813.0,0
1415340000000,7519.0,0
1415341800000,12074.0,0
1415343600000,15249.0,0
1415345400000,19300.0,0
1415347200000,19564.0,0
1415349000000,19132.0,0
1415350800000,18454.0,0
1415352600000,17950.0,0
1415354400000,17374.0,0
1415356200000,17674.0,0
1415358000000,17016.0,0
1415359800000,18484.0,0
1415361600000,18460.0,0
1415363400000,17693.0,0
1415365200000,18093.0,0
1415367000000,19918.0,0
1415368800000,19945.0,0
1415370600000,19077.0,0
1415372400000,18186.0,0
1415374200000,16030.0,0
1415376000000,14092.0,0
1415377800000,13270.0,0
1415379600000,15935.0,0
1415381400000,19419.0,0
1415383200000,21778.0,0
1415385000000,24460.0,0
1415386800000,26246.0,0
1415388600000,27224.0,0
1415390400000,26862.0,0
1415392200000,27340.0,0
1415394000000,27335.0,0
1415395800000,26727.0,0
1415397600000,27181.0,0
1415399400000,27761.0,0
1415401200000,27193.0,0
1415403000000,26857.0,0
1415404800000,25692.0,0
1415406600000,24162.0,0
1415408400000,22219.0,0
1415410200000,20748.0,0
1415412000000,19471.0,0
1415413800000,16940.0,0
